Reference S. 158,Latin text,,Type,,Weight,,,,Origin,Va1 (a.c.),Va1 (p.c.),Va2 (a.c.),Va2 (p.c.),Va3 (a.c.),Va3 (p.c.),Va4 (a.c.),Va4 (p.c.),Va5 (a.c.),Va5 (p.c.),Va6 (a.c.),Va6 (p.c.),Vb1 (a.c.),Vb1 (p.c.),Vb2 (a.c.),Vb2 (p.c.),Vb3 (a.c.),Vb3 (p.c.),Vb4 (a.c.),Vb4 (p.c.),Vb5 (a.c.),Vb5 (p.c.),Vb6 (a.c.),Vb6 (p.c.),Vb9 (a.c.),Vb9 (p.c.),Vb10 (a.c.),Vb10 (p.c.,Vb11 (a.c.),Vb11 (p.c.),Vb12 (a.c.),Vb12 (p.c.),Vb13 (a.c.),Vb13 (p.c.),Vb14 (a.c.),Vb14 (p.c.),Vb15 (a.c.),Vb15 (p.c.),Vb17 (a.c.),Vb17 (p.c.),Vb18,Vb19 (a.c.),Vb19 (p.c.),Vb20 (a.c.),Vb20 (p.c.),Vb21 (a.c.),Vb21 (p.c.),Vb23 (a.c.),Vb23 (p.c.),Vb24 (a.c.),Vb24 (p.c.),Vb25 (a.c.),Vb25 (p.c.),Vb26 (a.c.),Vb26 (p.c.),Vb27 (a.c.),Vb27 (p.c.)
,Reference text (Maur),Variant,Type,"Context (Bibl., fixed express., etc)",Not easily corrected,Not easily independently made,Length (impact on text),Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Titles not yet incorporated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,quid est quod,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,1,$,0,$
,,quid est quod hic,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,$,1,0,$
,,quidquid,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,1,$,1,$,1,$,0,$,0,$,1,$,1,$,0,$,1,$,1,$,1,$,1,$,0,$,1,$,0,0,$,0,$,1,$,0,$,1,$,1,$,0,$,0,$
135.5,manducare,amabas manducare,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$
,,et manducare,ADD,,1,0,1,2,,0,$,0,$,0,$,0,$,0,1,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,/,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$
135.6,et,/,OM,,1,0,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$
135.7,ipse tibi erit,/,OM,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.1,tibi erit1,erit tibi,INV,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,1,$,0,$,0,$,1,$,1,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.2,erit1,erit tibi,ADD,,0,1,1,2,,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.3,tibi erit_2,erit tibi,INV,,1,1,1,3,,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.4,erit_2,/,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.5,potus,et potus,ADD,,1,1,1,3,,1,$,1,$,1,$,1,$,1,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.6,quid,quidquid,LEX,,1,1,1,3,,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,1,$,1,$,0,$,0,$,1,$,1,$,0,$,0,$
,,quid est quod,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,1,$,0,$
136.7,hic,hic tibi,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,1,$,1,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,tibi,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
136.8,sanitatem,uolebas sanitatem,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$
,,/,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$
136.9,fragilem,fragilitatem,LEX,,0,1,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
137.1,transeuntem,transeuntes,GR,,0,0,0,0,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
137.2,immortalitas,immortalis,LEX,,1,1,0,2,,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,1,0,0,$,0,$,0,$
137.3,quid1,quidquid,LEX,,1,1,1,3,,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,0,$,1,$,1,$,1,$,1,$,1,$,1,0,$,1,$,1,$,0,$,1,$,1,$,0,$,0,$
,,quid est quod,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,1,$,0,$
137.4,quaerebas,uolebas,LEX,,1,1,1,3,,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
137.5,diuitias,quaerebas diuitias,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$
,,diuitiarum,GR,,1,1,0,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,diuitias totum tibi perpetualiter erit,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,$,1,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
137.6,auare,ipse tibi diuitiae erit auare,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,1,$,1,$,0,$,0,$
,,amare,LEX,,1,1,0,2,,1,$,1,$,1,$,0,$,1,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
137.7,quid_2,quidquid,LEX,,1,1,1,3,DEPENDS ON THE CORRECT READING,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0?,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,quip,LEX,,0,0,0,0,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,qui,GR,,0,0,0,0,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
137.8,quid enim tibi,/,OM,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,1,0,0,$
137.9,enim,/,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,1,$,0,0,$,0,$,0,$,0,$,1,$,1,$,$,1,0,$
138.1,si,/,OM,,0,1,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
138.2,ipse,ipse tibi,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
138.3,sufficit_2,sufficite,GR,,0,1,0,1,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
138.4,quid,quod,GR,,0,0,0,0,,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
138.5,gloriam,gloriam et,ADD,,1,0,1,2,,1,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$
138.6,honores,honoris,GR,,0,0,0,1,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
138.7,tibi erit,erit tibi,INV,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
138.8,tibi erit gloria,erit gloria tibi,INV,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
139.1,et1,/,OM,,1,0,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,0,0,$,0,$,0,$,1,0,1,0,0,$
139.2,modo,homo,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,1,$,1,$,0,$,0,$,0,$,0,$
139.3,dicitur,dicit,GR,,1,1,0,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$
139.4,et_2,/,OM,BIBLE,0,0,1,1,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,1,0,0,$
139.5,iam enim exaltauit caput meum,/,OM,SAUT,1,0,2,3,,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,1,1,$,1,$,0,$,1,$,0,$,0,$,1,$,1,$
140.1,christus,/,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$
140.2,quid,quia,LEX,,0,0,0,0,,0,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,0,$,1,$,1,$,1,$,1,$,1,1,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$
140.3,miraris,miratis,GR,,1,0,0,1,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
140.4,quia,quo,LEX,ABBR,0,0,0,0,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$
,,/,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,qua,LEX,ABBR,0,0,0,0,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$
140.5,quia caput,caput,OM,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
140.6,caput,caput exaltabuntur,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$
140.7,et,uide et,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
140.8,et caetera membra exaltabuntur,/,OM,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$
,,exaltabuntur et caetera membra,INV,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$
140.9,exaltabuntur,/,OM,,1,1,1,3,,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,1,$,1,$,0,$,0,$,1,$,0,$,1,$,1,$
141.1,deus omnia,omnia deus,INV,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
141.2,modo1,/,OM,,0,1,1,2,,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$
,,momodo,SPEL,,0,1,0,1,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,$
141.3,credimus,credimus et,ADD,,1,0,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
141.4,hoc modo speramus,/,OM,,1,1,2,4,NOT A REAL SAUT,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
142.1,tenebimus,tenemus,GR,,0,1,0,1,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,1,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
142.2,tenebimus et,et tenebimus,INV,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,
142.3,et iam uisio erit non fides cum uenerimus tenebimus,/,OM,,1,0,2,3,,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,1,$,0,$,1,$,0,$,0,$,1,$,1,0,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,ax 693 alia manu?
142.4,iam_2,/,OM,,0,1,1,2,,0,$,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
143.1,quid,inquit,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
143.2,numquid ,non quid,LEX,ABBR,1,0,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
143.3,modo est,est modo,INV,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,1,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
143.4,non1,et,LEX,,0,1,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
,,/,OM,,0,1,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
143.5,erit,erit utcumque erit,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.1,quomodo,quomodo non,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.2,uidendo,credendo,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.3,uidendo et tenendo,tenendo et uidendo,INV,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.4,et,et non,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.5,ergo,non ergo,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.6,caritas,caritas non ,ADD,,1,1,1,3,,1,$,1,$,1,$,1,$,1,$,1,$,0,$,0,$,0,$,1,$,0,$,1,$,0,$,1,$,0,$,1,$,1,$,1,$,0,$,0,$,0,1,$,0,$,1,$,1,$,0,$,0,$,0,$,0,$,"A0 706, (in Vb12 rasura van 1 woord na caritas)"
,,caritas non non,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,1,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
,,caritas non tunc,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
,,caritas non tantum,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,1,0,$,0,$,1,$,1,$,1,$,1,$,
,,caritas non tunc non,ADD,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,$,1,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.7,erit,non deerit,ADD,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
144.8,sicut,sic,LEX,,1,0,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,
145.1,apostolus ait,ait apostolus,INV,,1,1,1,3,,0,$,0,$,0,$,1,$,0,$,0,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,$,1,1,$,0,$,1,$,1,$,1,$,1,$,1,$,1,$,
,,dicit apostolus,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,
145.2,horum,horum est,ADD,BIBL,1,0,1,2,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,1,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
146.1,securi,sed cum,LEX,,1,1,1,3,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,1,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,
146.2,securi illo adiuuante,illo adiuuante securi,INV,,1,1,2,4,,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,0,$,0,$,1,$,0,$,0,$,0,$,0,$,
146.3,eo,ea,GR,,0,0,0,0,INTERCHANGEABLE,0,$,0,$,0,$,0,$,1,0,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,$,0,0,$,1,$,0,$,0,$,0,$,0,$,0,$,0,$,
